URLs,Labels,URL_Word,D1_noOfDotInDomain,D2_noOfDotInHostname,D3_noOfSPInDomain,D4_noOfSPInHostname,D5_noOfDigitInDomain,D6_noOfAlphaCharInDomain,D7_ipInDomain,D8_noOfSusWordInDomain,D9_noOfSubLevelInDomain,D10_lenOfBrandname,D11_lenOfSubDomainInDomain,D12_avgWordLengthInHostname,D13_longWordLengthInHostname,D14_hostLengthInHostname,D15_noOfHyphenInHostname,D16_noOfUnderscoreInHostname,D17_gTLDExistInTLD,D18_entropyNANInDomain,D19_brandInSubdomain,P1_brandInPath,P2_noOfSubfolderInPath,P3_noOfAlnumCharInPath,P4_noOfSPInPath,P5_poiDistriOfAlphaInPath,P6_poiDistriOfNumInPath,P7_queryExistInQuery,P8_noOfDigitInPath,P9_avgWordLengthInPath,P10_longWordLengthInPath,P11_noOfHTTPSInPath,P12_entropyNANInPath,U1_atExistInURL,U2_baseUrlLengthInURL,U3_noOfQuestionmarkInURL,U4_noOfSlashInURL,U5_ratioOfHyphenInURL
http://www.sakaza.co.za/documents/memo/dropbox/proposal,1,http : / / www . sa ka ##za . co . za / documents / memo / dropbox / proposal,3,2,0,0,0,13,0,0,4,6,3,3.25,6,10,0,0,0,0.453,0,0,3,28,0,0.061,0.0,0,0,7.0,9,0,0.375,0,55,0,6,0.0
http://kenh14.vn/sport/cat-toc-moi-cong-phuong-trong-tre-ra-ca-chuc-tuoi-20150418085853499.chn,0,http : / / ken h [digit] . v n / sport / cat - to c - moi - cong - ph u on g - tr on g - tre - ra - ca - chu c - tu o i - [digit] . ch n,1,1,0,0,2,6,0,1,2,6,0,4.0,6,8,0,0,0,0.352,0,0,1,64,12,0.368,0.0,0,17,4.571,17,0,0.615,0,94,0,4,0.117
https://apparquitectos.com/drive-me/login.php?cmd=login_submit&id=2c47f9034c3835c65f2e48b461a90ba52c47f9034c3835c65f2e48b461a90ba5&session=2c47f9034c3835c65f2e48b461a90ba52c47f9034c3835c65f2e48b461a90ba5,1,https : / / app ar quite ct os . com / drive - me / login . php,1,1,0,0,0,17,0,0,2,14,0,8.5,14,17,0,0,0,0.232,0,0,1,15,2,0.368,0.0,1,0,3.75,5,0,0.789,0,45,1,4,0.022
http://torcache.net/torrent/5508CF1625B38F103E9E1B606C67D80AC3D8FC09.torrent?title=[kickass.to]dew.scented.insurgent.2013,0,http : / / tor cache . net / torrent / [digit] cf [digit] b [digit] f [digit] e [digit] e [digit] b [digit] c [digit] d [digit] ac [digit] d [digit] fc [digit] . torrent,1,1,0,0,0,11,0,0,2,8,0,5.5,8,11,0,0,0,0.299,0,0,1,54,1,0.368,0.0,1,26,18.0,40,0,0.272,0,76,1,4,0.0
http://www.jorgecosta.com.ar/wp-includes//thankyou.php,1,http : / / www . jorge costa . com . ar / wp - includes / / thank you . php,3,2,0,0,0,18,0,0,4,10,3,4.5,10,15,0,0,1,0.401,0,0,0,21,2,0.0,0.0,0,0,5.25,8,0,0.721,0,54,0,5,0.019
https://dragonballwiki.de/wiki/Orte,0,https : / / dragon ball wiki . de / wiki / or te,1,1,0,0,0,16,0,0,2,14,0,8.0,14,16,0,0,0,0.24,0,0,1,8,0,0.368,0.0,0,0,4.0,4,0,0.464,0,35,0,4,0.0
http://www.gibson-cmd.com/photo2017/les-traditionnels-soirees-country-line-dance-du-gibsons-hall-v-05-mai-2017.html,0,http : / / www . gibson - cm d . com / photo [digit] / les - tradition ne l s - soirees - country - line - dance - du - gibson s - hall - v - [digit] - mai - [digit] . html,2,1,1,1,0,15,0,0,3,10,3,3.75,6,12,1,0,0,0.584,0,0,1,75,13,0.319,0.285,0,10,5.0,13,0,0.582,0,115,0,4,0.113
http://www.formstack.com/forms/?1327468-D2qozQ0qyM,1,http : / / www . form stack . com / forms /,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,1,5,0,0.368,0.0,1,0,5.0,5,0,0.516,0,31,1,4,0.0
http://radiocoquimbo.cl/apipchile/wp-admin.php,1,http : / / radio co ##qui mb o . cl / a pip chile / wp - admin . php,1,1,0,0,0,15,0,0,2,13,0,7.5,13,15,0,0,0,0.25,0,0,1,19,2,0.368,0.0,0,0,4.75,9,0,0.7,0,46,0,4,0.022
http://melanieavilla.com/,1,http : / / melanie a villa . com /,1,1,0,0,0,16,0,0,2,13,0,8.0,13,16,0,0,0,0.24,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,25,0,3,0.0
http://abeobatkuat.com/images/slideline/,1,http : / / abe ob at ku at . com / images / slide line /,1,1,0,0,0,14,0,0,2,11,0,7.0,11,14,0,0,0,0.26,0,0,2,15,0,0.184,0.0,0,0,7.5,9,0,0.431,0,40,0,5,0.0
http://besdess.net/S7XIde/webscr_prim.php?YmVzZGVzcy5uZXQ=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDg0ODgzOQ==,1,http : / / be s des s . net / s [digit] x ide / web scr _ prim . php,1,1,0,0,0,10,0,0,2,7,0,5.0,7,10,0,0,0,0.314,0,0,1,19,2,0.362,0.141,1,1,6.667,11,0,0.7,0,41,1,4,0.0
https://www.flipsnack.com/tsjver/sintesis-domingo-5-febrero-2017.html,0,https : / / www . flip snack . com / ts j ve r / sin te si s - domingo - [digit] - feb re ##ro - [digit] . html,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,1,37,5,0.368,0.0,0,5,5.286,8,0,0.641,0,69,0,4,0.058
http://paypal.com.cgi-bin.webscr.cmd-login-submit-0af7806a38a1ba9d9cbac36ad9aeda70ee.mycuisine.info/44c1d648371ac21d314af5e92b0ac89d/,1,http : / / paypal . com . cgi - bin . web scr . cm d - login - submit - [digit] af [digit] a [digit] a [digit] ba [digit] d [digit] cb ac [digit] ad [digit] ae d a [digit] ee . my cuisine . info / [digit] c [digit] d [digit] ac [digit] d [digit] af [digit] e [digit] b [digit] ac [digit] d /,6,1,4,0,15,67,0,1,7,9,77,7.455,34,13,4,0,0,0.454,0,0,1,32,0,0.258,0.335,0,20,32.0,32,0,0.24,0,133,0,4,0.03
http://tools.ietf.org/html/rfc136,0,http : / / tools . ie t f . org / html / rfc [digit],2,1,0,0,0,12,0,0,3,4,5,4.0,5,7,0,0,0,0.401,0,0,1,10,0,0.368,0.0,0,3,5.0,6,0,0.431,0,33,0,4,0.0
https://www.parnassusbooks.net/,0,https : / / www . parnassus books . net /,2,1,0,0,0,20,0,0,3,14,3,6.667,14,17,0,0,0,0.314,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,31,0,3,0.0
https://www.wish.com/,0,https : / / www . wish . com /,2,1,0,0,0,10,0,0,3,4,3,3.333,4,7,0,0,0,0.431,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,21,0,3,0.0
http://tools.ietf.org/html/rfc717,0,http : / / tools . ie t f . org / html / rfc [digit],2,1,0,0,0,12,0,0,3,4,5,4.0,5,7,0,0,0,0.401,0,0,1,10,0,0.368,0.0,0,3,5.0,6,0,0.431,0,33,0,4,0.0
http://wiltera.com/tag/curry4,0,http : / / wilt era . com / tag / curry [digit],1,1,0,0,0,10,0,0,2,7,0,5.0,7,10,0,0,0,0.314,0,0,1,9,0,0.368,0.0,0,1,4.5,6,0,0.447,0,29,0,4,0.0
http://service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s56565d4s5d45sd48s5d5s5ds45d4s5.radiokot.eu/1fab2942fc4166c4dede7e524fa488eb/,1,http : / / service . confirm . paypal . cm d . cgi - bin . [digit] sd [digit] f [digit] e [digit] sq d [digit] e [digit] d [digit] sd [digit] ed [digit] s [digit] d [digit] e [digit] d [digit] sd [digit] e [digit] ds [digit] d [digit] d . ds q d [digit] d [digit] e [digit] d [digit] s . f ##ds f [digit] e [digit] d [digit] sd e [digit] d [digit] s [digit] d . d [digit] d [digit] e [digit] d [digit] d . d [digit] d [digit] s [digit] d [digit] ed . [digit] d [digit] s [digit] d [digit] s [digit] d [digit] sd [digit] s [digit] d [digit] s [digit] ds [digit] d [digit] s [digit] . radio,12,1,1,0,78,108,0,6,13,8,187,13.286,50,10,1,0,0,0.283,0,0,1,32,0,0.293,0.312,0,17,32.0,32,0,0.24,0,240,0,4,0.004
http://endangereddurham.blogspot.com/2008/06/pearl-cotton-mill.html,0,http : / / endangered durham . blogs pot . com / [digit] / [digit] / pearl - cotton - mill . html,2,2,0,0,0,27,0,0,3,16,0,9.0,16,27,0,0,1,0.266,0,0,2,25,3,0.0,0.184,0,6,4.167,6,0,0.741,0,67,0,5,0.03
http://www.cs.mu.oz.au/~lee/src/nuprolog/,0,http : / / www . cs . mu . oz . au / ~ lee / sr c / nu pro log /,4,2,0,0,0,11,0,0,5,2,6,2.2,3,6,0,0,0,0.509,0,0,3,14,1,0.061,0.0,0,0,5.0,8,0,0.697,0,41,0,6,0.0
http://us.battle.net.rr-wow.asia/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1,http : / / us . battle . net . rr - wow . asia / login / en /,4,1,1,1,0,20,0,0,5,6,13,3.333,6,9,1,0,0,0.609,0,0,2,7,0,0.184,0.0,1,0,3.5,5,0,0.521,0,42,1,8,0.024
http://svadba-cyprus.ru/request/ufd/Img/Imgt/tool/index.htm,1,http : / / sv a db a - cyprus . ru / request / u f d / im g / im gt / tool / index . h t m,1,1,1,1,0,14,0,0,2,13,0,4.667,6,14,1,0,0,0.5,0,0,5,29,1,0.003,0.0,0,0,4.143,7,0,0.574,0,59,0,8,0.017
http://www.aroon.com.br/admin/temp/pt-BR/Paginas/default458934579322.html,1,http : / / www . ar o on . com . br / admin / temp / pt - br / pa gina s / default [digit] . html,3,2,0,0,0,13,0,0,4,5,3,3.25,5,10,0,0,1,0.453,0,0,4,43,2,0.015,0.0,0,12,6.143,19,0,0.558,0,73,0,7,0.014
http://tools.ietf.org/html/rfc912,0,http : / / tools . ie t f . org / html / rfc [digit],2,1,0,0,0,12,0,0,3,4,5,4.0,5,7,0,0,0,0.401,0,0,1,10,0,0.368,0.0,0,3,5.0,6,0,0.431,0,33,0,4,0.0
http://www.omnisecu.com/cisco-certified-network-associate-ccna/static-nat-dynamic-nat-and-pat.php,0,http : / / www . om ni sec u . com / cisco - certified - network - associate - cc na / static - nat - dynamic - nat - and - pat . php,2,1,0,0,0,14,0,0,3,8,3,4.667,8,11,0,0,0,0.375,0,0,1,62,10,0.368,0.0,0,0,5.167,9,0,0.594,0,97,0,4,0.093
http://www.yzfoo.com/about/,0,http : / / www . y z foo . com / about /,2,1,0,0,0,11,0,0,3,5,3,3.667,5,8,0,0,0,0.415,0,0,1,5,0,0.368,0.0,0,0,5.0,5,0,0.516,0,27,0,4,0.0
http://journalgazette.net/article/20130427/APS/1304270851,0,http : / / journal gazette . net / article / [digit] / ap s / [digit],1,1,0,0,0,17,0,0,2,14,0,8.5,14,17,0,0,0,0.232,0,0,3,28,0,0.047,0.128,0,18,7.0,10,0,0.375,0,57,0,6,0.0
http://a0l.help/holla/chq/ba/,1,http : / / a [digit] l . help / ho ll a / ch q / ba /,1,1,0,0,1,6,0,1,2,3,0,3.5,4,7,0,0,0,0.375,0,0,3,10,0,0.061,0.0,0,0,3.333,5,0,0.516,0,29,0,6,0.0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqvEyRimnSl8yTdi17ezkhUKR_zbk2Tt7SMxsDiNVCvRnbgtcD8_6liIN0bBmZTeO7wggcZaKwjRja6PElt2tOQjuySbVY0TUF7PlfgPF6dCWFAbNNm0-3bD4s50pamTP45DJvFxx2l5usJzBGyE1xUMnWPyFDEQXI2KDX01wD5BCIXg42n2gJDlcXmcoKe4io5E2N0jBjKa5Zty69gbW34vvNHoQ\%3D\%3D&amp;attredirects=1',1,http : / / [digit] d [digit] - a - [digit] cb [digit] a [digit] a - s - sites . google groups . com / site / stick am com login do / login . html,2,1,4,0,11,27,0,2,3,12,27,5.429,12,15,4,0,0,0.517,0,0,2,30,1,0.184,0.0,1,0,7.5,17,0,0.459,0,85,1,5,0.047
http://classykcatering.com/wp-includes/js/invoice/Adobefinalauto/view/login.php?cmd=login_submit&amp;id=06b549fb851d217e67cc878621237a4906b549fb851d217e67cc878621237a49&amp;session=06b549fb851d217e67cc878621237a4906b549fb851d217e67cc878621237a49,1,http : / / classy k catering . com / wp - includes / j s / invoice / adobe final auto / view / login . php,1,1,0,0,0,18,0,0,2,15,0,9.0,15,18,0,0,0,0.224,0,0,5,45,2,0.003,0.0,1,0,5.625,14,0,0.572,0,79,1,8,0.013
http://pclt.cis.yale.edu/pclt/BOOT/DEFAULT.HTM,0,http : / / pc lt . cis . yale . ed u / pc lt / boot / default . h t m,3,1,0,0,0,14,0,0,4,4,8,3.5,4,7,0,0,0,0.442,0,0,2,18,1,0.184,0.0,0,0,4.5,7,0,0.595,0,46,0,5,0.0
http://www.jcsykes.co.uk/images/PHP/index.php?action=add&amp;username=John\%20Doe&amp;password=VFMPP-Q9XKX-96XF6-XR49R-YVYWD&amp;app=Windows\%20XP\%20x86&amp;pcname=',1,http : / / www . jc sykes . co . uk / images / php / index . php,3,2,0,0,0,14,0,0,4,7,3,3.5,7,11,0,0,0,0.442,0,0,2,17,1,0.184,0.0,1,0,4.25,6,0,0.61,0,45,1,5,0.0
https://www.mf.gov.pl/ministerstwo-finansow,0,https : / / www . mf . gov . pl / ministers two - fin an sow,3,2,0,0,0,10,0,0,4,2,3,2.5,3,7,0,0,1,0.488,0,0,0,20,1,0.0,0.0,0,0,10.0,12,0,0.405,0,43,0,3,0.023
http://tech3software.tripod.com/perl.htm,0,http : / / tech [digit] software . tripod . com / perl . h t m,2,1,0,0,1,21,0,1,3,6,13,7.333,13,9,0,0,0,0.299,0,0,0,7,1,0.0,0.0,0,0,3.5,4,0,0.704,0,40,0,3,0.0
http://bibliocervo.blogspot.com/2018/05/a-marina-pensando-en-feminino.html,0,http : / / bi b li o ce rv o . blogs pot . com / [digit] / [digit] / a - marina - pens and o - en - fe mini n o . html,2,2,0,0,0,22,0,0,3,11,0,7.333,11,22,0,0,1,0.299,0,0,2,35,5,0.0,0.184,0,6,4.375,8,0,0.713,0,74,0,5,0.054
http://nmade.cliphub.io/video/ost-trang-sanh-buoc-cung-sao_QxiIUgN4.html,0,http : / / n made . clip hub . io / video / os t - tran g - san h - b u o c - cu ##ng - sao _ q xii u g n [digit] . html,2,1,0,0,0,14,0,0,3,7,5,4.667,7,9,0,0,0,0.375,0,0,1,40,7,0.368,0.0,0,1,5.125,12,0,0.754,0,72,0,4,0.069
https://prnoticias.com/,0,https : / / pr not ic ia s . com /,1,1,0,0,0,13,0,0,2,10,0,6.5,10,13,0,0,0,0.272,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,23,0,3,0.0
http://tools.ietf.org/html/rfc1634,0,http : / / tools . ie t f . org / html / rfc [digit],2,1,0,0,0,12,0,0,3,4,5,4.0,5,7,0,0,0,0.401,0,0,1,11,0,0.368,0.0,0,4,5.5,7,0,0.415,0,34,0,4,0.0
https://bit.ly/2QrBqYh,1,https : / / bit . l y / [digit] q rb q y h,1,1,0,0,0,5,0,0,2,3,0,2.5,3,5,0,0,0,0.431,0,0,0,7,0,0.0,0.0,0,1,7.0,7,0,0.375,0,22,0,3,0.0
http://wasa-gmbh.eu,0,http : / / was a - gmbh . eu,1,1,1,1,0,10,0,0,2,9,0,3.333,4,10,1,0,0,0.597,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,19,0,2,0.053
http://www.dictionary.com/browse/ionosphere,0,http : / / www . dictionary . com / browse / ionosphere,2,1,0,0,0,16,0,0,3,10,3,5.333,10,13,0,0,0,0.352,0,0,1,16,0,0.368,0.0,0,0,8.0,10,0,0.352,0,43,0,4,0.0
http://www.hnqsfz.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1,http : / / www . h n q sf z . com / images /,2,1,0,0,0,12,0,0,3,6,3,4.0,6,9,0,0,0,0.401,0,0,1,6,0,0.368,0.0,1,0,6.0,6,0,0.5,0,29,2,10,0.0
http://wireless.sys-con.com/index.rss,0,http : / / wireless . sy s - con . com / index . rs s,2,1,1,1,0,17,0,0,3,7,8,4.25,8,9,1,0,0,0.548,0,0,0,8,1,0.0,0.0,0,0,4.0,5,0,0.664,0,37,0,3,0.027
http://www.yeezy-christmas.com/,1,http : / / www . ye e z y - christmas . com /,2,1,1,1,0,20,0,0,3,15,3,5.0,9,17,1,0,0,0.503,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,31,0,3,0.032
http://www.jindal-steel.com/abolo1/aloma/,1,http : / / www . jin ##dal - steel . com / a bolo [digit] / al om a /,2,1,1,1,0,17,0,0,3,12,3,4.25,6,14,1,0,0,0.548,0,0,2,11,0,0.166,0.044,0,1,5.5,6,0,0.476,0,41,0,5,0.024
http://www.sidmusic.nl/wp-includes/5885d80a13c0db1f8e051cb40a5393d96fec50118c72/5885d80a13c0db1f8e051cb40a5393d96fec50118c72/my/identity.php?cmd=_account&amp;dispatch=5885d80a13c0db1f8e051cb40a5393d96fec50118c72,1,http : / / www . sid music . nl / wp - includes / [digit] d [digit] a [digit] c [digit] db [digit] f [digit] e [digit] cb [digit] a [digit] d [digit] fec [digit] c [digit] / [digit] d [digit] a [digit] c [digit] db [digit] f [digit] e [digit] cb [digit] a [digit] d [digit] fec [digit] c [digit] / my / identity . php,2,1,0,0,0,13,0,0,3,8,3,4.333,8,10,0,0,0,0.388,0,0,4,111,2,0.001,0.031,1,58,15.857,44,0,0.31,0,140,1,7,0.007
https://www.youtube.com/watch?v=J---aiyznGQ,0,https : / / www . youtube . com / watch,2,1,0,0,0,13,0,0,3,7,3,4.333,7,10,0,0,0,0.388,0,0,0,5,0,0.0,0.0,1,0,5.0,5,0,0.431,0,29,1,3,0.0
http://www.bancobradesco.com.br.caprice.az/,1,http : / / www . banco brad es co . com . br . caprice . az /,5,1,0,0,0,30,0,0,6,7,24,5.0,13,9,0,0,0,0.401,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,43,0,3,0.0
http://asia-ads-page-maintenance.co/confirm/recovery-chekpoint-login.html,1,http : / / asia - ads - page - maintenance . co / confirm / recovery - che k point - login . html,1,1,3,3,0,24,0,0,2,25,0,4.8,11,24,3,0,0,0.517,0,0,1,33,3,0.368,0.0,0,0,6.6,9,0,0.585,0,73,0,4,0.068
https://www.ultravioletuniversal.com/,0,https : / / www . ultraviolet universal . com /,2,1,0,0,0,26,0,0,3,20,3,8.667,20,23,0,0,0,0.272,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,37,0,3,0.0
http://variety.com/2015/film/news/cannes-opening-natalie-portman-julianne-moore-1201494940/,0,http : / / variety . com / [digit] / film / news / cannes - opening - natalie - port man - julianne - moore - [digit] /,1,1,0,0,0,10,0,0,2,7,0,5.0,7,10,0,0,0,0.314,0,0,4,62,6,0.018,0.006,0,14,6.2,10,0,0.561,0,91,0,7,0.066
http://webmarketing.in.th/remax.com/remax/index.htm,1,http : / / web marketing . in . th / re max . com / re max / index . h t m,2,2,0,0,0,16,0,0,3,12,0,5.333,12,16,0,0,0,0.352,0,0,2,21,2,0.184,0.0,0,0,4.2,5,0,0.644,0,51,0,5,0.0
http://www.tvyanaul.ru/administrator/components/index/1.htm,1,http : / / www . tv yan a ul . ru / administrator / components / index / [digit] . h t m,2,1,0,0,0,13,0,0,3,8,3,4.333,8,10,0,0,0,0.388,0,0,3,32,1,0.061,0.0,0,1,6.4,13,0,0.488,0,59,0,6,0.0
http://www.state.nj.us/lottery/index.shtml,0,http : / / www . state . nj . us / lottery / index . sh t ml,3,2,0,0,0,12,0,0,4,5,3,3.0,5,9,0,0,0,0.464,0,0,1,17,1,0.368,0.0,0,0,5.667,7,0,0.548,0,42,0,4,0.0
http://bendinat-villa.com/db/83ba88236bbca94ebeb784556d44625a/download.html,1,http : / / bend ina t - villa . com / db / [digit] ba [digit] bbc a [digit] e be b [digit] d [digit] a / download . html,1,1,1,1,0,16,0,0,2,14,0,5.333,8,16,1,0,0,0.463,0,0,2,46,1,0.056,0.219,0,20,11.5,32,0,0.356,0,75,0,5,0.013
http://cartuchosytoner.net/wp-content/blogs.dir/Recover,1,http : / / cart ##uc ho s y toner . net / wp - content / blogs . dir / recover,1,1,0,0,0,18,0,0,2,15,0,9.0,15,18,0,0,0,0.224,0,0,2,24,2,0.184,0.0,0,0,4.8,7,0,0.674,0,55,0,5,0.018
http://depositphotos.com/login.html?url=%2F48870373%2Fstock-photo-hipster-woman-enjoy-freedom-on.html,0,http : / / deposit photos . com / login . html,1,1,0,0,0,16,0,0,2,13,0,8.0,13,16,0,0,0,0.24,0,0,0,9,1,0.0,0.0,1,0,4.5,5,0,0.629,0,35,1,5,0.0
http://tools.ietf.org/html/rfc3058,0,http : / / tools . ie t f . org / html / rfc [digit],2,1,0,0,0,12,0,0,3,4,5,4.0,5,7,0,0,0,0.401,0,0,1,11,0,0.368,0.0,0,4,5.5,7,0,0.415,0,34,0,4,0.0
http://matereferencia.hu/login/remax.htm,1,http : / / mate refer en cia . hu / login / re max . h t m,1,1,0,0,0,16,0,0,2,14,0,8.0,14,16,0,0,0,0.24,0,0,1,13,1,0.368,0.0,0,0,4.333,5,0,0.625,0,40,0,4,0.0
https://www.coringashopping.com.br/,0,https : / / www . coring a shopping . com . br /,3,2,0,0,0,23,0,0,4,15,3,5.75,15,20,0,0,1,0.359,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,35,0,3,0.0
https://homeonlagrange.wordpress.com/tag/hack/,0,https : / / home on lagrange . word press . com / tag / hack /,2,1,0,0,0,26,0,0,3,9,14,8.667,14,12,0,0,0,0.272,0,0,2,7,0,0.184,0.0,0,0,3.5,4,0,0.521,0,46,0,5,0.0
https://fv8.failiem.lv/down.php?i=gbeeczz2,1,https : / / f v [digit] . fail ie m . lv / down . php,2,1,0,0,1,11,0,1,3,7,3,4.0,7,9,0,0,0,0.401,0,0,0,7,1,0.0,0.0,1,0,3.5,4,0,0.704,0,31,1,3,0.0
http://bizinturkey.biz/js/Sign-On/login/login.php?cmd=login_submit&amp;;id=3fbb97fe84066a8eddea96b6d5d107683fbb97fe84066a8eddea96b6d5d10768&amp;;session=3fbb97fe84066a8eddea96b6d5d107683fbb97fe84066a8eddea96b6d5d10768,1,http : / / biz in turkey . biz / j s / sign - on / login / login . php,1,1,0,0,0,14,0,0,2,11,0,7.0,11,14,0,0,0,0.26,0,0,3,21,2,0.061,0.0,1,0,3.5,5,0,0.76,0,49,1,6,0.02
http://www.time.com/time/time100/scientist/profile/bernerslee.html,0,http : / / www . time . com / time / time [digit] / scientist / profile / bern er s lee . html,2,1,0,0,0,10,0,0,3,4,3,3.333,4,7,0,0,0,0.431,0,0,4,41,1,0.011,0.027,0,3,6.833,10,0,0.462,0,66,0,7,0.0
http://www.starsportsmanship.com/go/student/register_student.php,0,http : / / www . star sportsmanship . com / go / student / register _ student . php,2,1,0,0,0,23,0,0,3,17,3,7.667,17,20,0,0,0,0.292,0,0,2,27,2,0.184,0.0,0,0,7.0,16,0,0.633,0,64,0,5,0.0
http://go88cash.net/,0,http : / / go [digit] cash . net /,1,1,0,0,2,9,0,1,2,8,0,5.5,8,11,0,0,0,0.299,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,20,0,3,0.0
http://crgeerherhhreerherh.com,0,http : / / cr gee r her h hr ##ee r her h . com,1,1,0,0,0,22,0,0,2,19,0,11.0,19,22,0,0,0,0.197,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,30,0,2,0.0
https://www.innovi.cc/tos/script/mail.htm?_pageLabel=page_logonform&amp;cmd=LOB=RBGLogon&amp;secured_page=,1,https : / / www . in novi . cc / to s / script / mail . h t m,2,1,0,0,0,11,0,0,3,6,3,3.667,6,8,0,0,0,0.415,0,0,2,16,1,0.184,0.0,1,0,4.0,6,0,0.627,0,41,1,5,0.0
http://ninjaslots.tk/ekspertiza-igrovyh-avtomatov-13755,0,http : / / ninja slots . t k / ek s pert i ##za - i gr o v y h - av tomato v - [digit],1,1,0,0,0,12,0,0,2,10,0,6.0,10,12,0,0,0,0.285,0,0,0,31,3,0.0,0.0,0,5,7.75,10,0,0.45,0,55,0,3,0.055
http://wiki.laptop.org/go/Speech_Server,0,http : / / wiki . laptop . org / go / speech _ server,2,1,0,0,0,13,0,0,3,6,4,4.333,6,9,0,0,0,0.388,0,0,1,14,1,0.368,0.0,0,0,7.5,13,0,0.604,0,39,0,4,0.0
http://www.amlegal.com/,0,http : / / www . am legal . com /,2,1,0,0,0,13,0,0,3,7,3,4.333,7,10,0,0,0,0.388,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,23,0,3,0.0
http://investoclub.com/details/alibaba/alibaba/index.php?racelog=new_guide_0418_newschp&amp;to=abuse@huaxin888.com.cn&amp;biz_type=Notifications_Connections&amp;crm_mtn_tracelog_template=100234013&amp;crm_mtn_tracelog_task_id=8f1fb1ad-d9dc-4e4e-b440-0184a119578d&amp;crm_mtn_tracelog_from_sys=service_buyer-market&amp;crm_mtn_tracelog_log_id=16157032308,1,http : / / invest o club . com / details / ali baba / ali baba / index . php,1,1,0,0,0,14,0,0,2,11,0,7.0,11,14,0,0,0,0.26,0,0,3,29,1,0.061,0.0,1,0,5.8,7,0,0.513,1,56,1,6,0.0
http://interakt.ru/sites/default/files/tmp/client01256/Connect/manage/,1,http : / / inter ak t . ru / sites / default / files / t mp / client [digit] / connect / manage /,1,1,0,0,0,10,0,0,2,8,0,5.0,8,10,0,0,0,0.314,0,0,7,44,0,0.0,0.016,0,5,6.286,11,0,0.415,0,70,0,10,0.0
https://www.writework.com/essay/apogee-decentralisation-case-study,0,https : / / www . write work . com / essay / apogee - decent ra lisa ti on - case - study,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,1,36,3,0.368,0.0,0,0,7.2,16,0,0.489,0,66,0,4,0.045
http://brechotaratata.blogspot.com/2013/12/essa-pra-voce-que-esta-olhando-o-blog.html,0,http : / / br echo tara tata . blogs pot . com / [digit] / [digit] / es sa - pr a - vo ce - que - est a - ol hand o - o - blog . html,2,2,0,0,0,25,0,0,3,14,0,8.333,14,25,0,0,1,0.278,0,0,2,40,8,0.0,0.184,0,6,3.636,7,0,0.745,0,85,0,5,0.082
http://www.iadis.org/es2006/,0,http : / / www . ia di s . org / es [digit] /,2,1,0,0,0,11,0,0,3,5,3,3.667,5,8,0,0,0,0.415,0,0,1,6,0,0.239,0.342,0,4,6.0,6,0,0.5,0,28,0,4,0.0
http://www.doc.ic.ac.uk/~sgc/,0,http : / / www . doc . ic . ac . uk / ~ sg c /,4,2,0,0,0,12,0,0,5,2,7,2.4,3,6,0,0,0,0.5,0,0,1,3,1,0.368,0.0,0,0,4.0,4,0,0.959,0,29,0,4,0.0
http://www.fisio-medic.com.br/,0,http : / / www . fis io - medic . com . br /,3,2,1,1,0,18,0,0,4,11,3,3.6,5,15,1,0,1,0.595,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,30,0,3,0.033
https://www.britannica.com/topic/numerical-analysis,0,https : / / www . britannica . com / topic / numerical - analysis,2,1,0,0,0,16,0,0,3,10,3,5.333,10,13,0,0,0,0.352,0,0,1,22,1,0.368,0.0,0,0,7.333,9,0,0.477,0,51,0,4,0.02
